1 49.434860 35.191902 49.058403
3 17.019184 21.146246 13.930563
5 8.642906 46.682419 63.477859
7 45.544563 23.491734 30.293602
9 33.968323 48.746887 41.028641
11 50.358231 46.566727 54.595657
13 19.000092 11.415268 5.204636
15 48.135139 52.031536 29.350258
17 15.487549 8.035767 15.001801
19 52.902893 15.614895 13.636040
21 12.772263 10.538055 10.413025
23 20.055664 17.263245 1.319580
25 9.595634 0.850647 1.559845
27 16.388031 46.491425 40.240021
29 85.019653 120.945320 131.500595
31 34.210670 29.986984 42.573601
33 101.850853 91.291679 100.209572
35 62.713577 44.067398 43.796989
37 57.198715 42.390610 46.034672
39 5.581147 10.842192 6.429537
41 10.522929 15.357402 6.382916
43 20.396576 0.161880 11.418549
45 5.260250 15.402916 4.725739
47 30.840942 10.308655 2.363785
49 31.231339 2.436901 6.508968
51 0.656586 1.345932 6.119324
53 69.744476 66.191437 52.866516
55 40.229706 16.508682 8.054596
57 145.896378 112.927177 114.760902
59 75.074127 52.429657 82.707123
61 24.053242 20.752472 22.288273
63 138.544296 129.073471 120.002777
65 130.198456 110.548721 119.562134
67 36.027348 38.070950 42.383106
69 34.039551 56.313019 49.563477
71 11.172829 18.925224 8.505394
73 124.026993 134.097076 106.661224
75 17.170517 12.236450 19.861076
77 159.756546 132.299377 132.440521
79 86.203789 111.350662 99.264870
81 18.304543 48.005913 40.111778
83 85.062897 80.515602 70.217529
85 63.333649 73.689941 76.831635
87 75.348236 71.063736 65.481003
89 40.578705 36.033478 20.095417
91 65.767242 89.928741 91.642700
93 0.578873 25.133259 30.669056
95 150.676804 110.910782 109.025330
97 106.521362 82.867172 82.177063
99 50.586571 49.049507 65.390968
101 66.688110 70.323486 83.487320
103 8.878780 35.786350 37.063427
105 89.692368 76.874077 58.155369
107 171.805420 170.660980 155.229584
109 55.306427 58.222565 54.923355
111 6.797150 16.697235 18.784851
113 80.171295 98.374413 101.856384
115 22.043427 28.679901 30.917419
