0 -164.758250 -164.662803
1 -164.740250 -164.684123
2 -164.123750 -164.680296
3 -170.730500 -167.149842
4 -165.653500 -168.139320
5 -166.313250 -165.793614
6 -163.492000 -165.003498
7 -163.220250 -161.030128
8 -159.285500 -159.897057
9 -163.665250 -164.089269
10 -165.742250 -160.270289
11 -160.716250 -158.465411
12 -164.792250 -164.667758
13 -164.253000 -167.771332
14 -167.756750 -165.062525
15 -167.191500 -164.611174
16 -163.509750 -161.310575
17 -164.205750 -167.318123
18 -164.828500 -167.637839
19 -160.984500 -160.034515
20 -163.898000 -161.184420
21 -157.598500 -158.977934
22 -160.710750 -157.925219
23 -163.500000 -164.114706
24 -166.519000 -167.653945
25 -169.566250 -169.615943
26 -171.500250 -172.891863
27 -169.713500 -171.548130
28 -170.010000 -164.009482
29 -169.727500 -168.204521
30 -169.753250 -167.964920
31 -169.061250 -170.325021
32 -167.539000 -165.526722
33 -169.224750 -168.459162
34 -167.509500 -164.691694
35 -166.833750 -167.744412
36 -166.587250 -165.502526
37 -165.152750 -164.257050
38 -164.981000 -163.948833
39 -167.126750 -163.072040
40 -167.759000 -167.204856
41 -170.891500 -165.953886
42 -171.896000 -170.690245
43 -169.610000 -167.447768
44 -168.531250 -165.748057
45 -169.669500 -169.148827
46 -167.685250 -170.835425
47 -172.080000 -167.694820
48 -165.692000 -168.086134
49 -164.026500 -163.340855
50 -154.972000 -159.429072
51 -164.986250 -161.760817
52 -158.199500 -156.098786
53 -162.731250 -159.227602
54 -169.038500 -166.343524
55 -169.766000 -168.077177
56 -169.627000 -168.687630
57 -167.864750 -168.970648
58 -168.704250 -169.158790
59 -167.026000 -170.383745
60 -167.382500 -164.999336
61 -172.552000 -169.606707
62 -173.290000 -172.553690
63 -166.206250 -165.740775
64 -166.108500 -166.471061
65 -169.278000 -170.825782
66 -168.923000 -167.005162
67 -164.887500 -162.841429
68 -163.805500 -164.593875
69 -169.740250 -168.752347
70 -167.406000 -166.776463
71 -160.745750 -162.633620
72 -166.631750 -162.523113
73 -174.909750 -174.017711
74 -166.608750 -167.187458
75 -170.331250 -170.472818
76 -168.537000 -170.903495
77 -166.038750 -168.041516
78 -163.159750 -163.809402
79 -165.092500 -160.425682
80 -170.028500 -171.009111
81 -178.816000 -175.308176
82 -177.414750 -175.425465
83 -173.139500 -172.215365
84 -172.489500 -171.428207
85 -172.558250 -170.708877
86 -176.432000 -174.369005
87 -174.482000 -171.915048
88 -176.360250 -174.994127
89 -182.408750 -178.809235
90 -184.089000 -183.696830
91 -175.143000 -174.700779
92 -181.847500 -180.037709
93 -176.578250 -175.457368
94 -177.088500 -176.451464
95 -177.602250 -177.012438
96 -177.846250 -177.600104
97 -161.935000 -172.635229
98 -182.360250 -174.503878
99 -182.712250 -182.785917
100 -192.404250 -184.599819
101 -178.071750 -176.160686
102 -183.334500 -177.207632
103 -179.887500 -181.125029
104 -180.240750 -178.289876
105 -185.784750 -182.383527
106 -173.991500 -171.452014
107 -164.961750 -178.023715
108 -172.631250 -173.683085
109 -170.199500 -169.698858
110 -173.708500 -168.401621
111 -190.286250 -186.495936
112 -189.647500 -190.044404
113 -190.909500 -190.912122
114 -189.989000 -190.333742
115 -188.638000 -188.652755
116 -190.128250 -187.213667
117 -195.493000 -193.102368
118 -189.056000 -195.274571
119 -187.627500 -188.616069
120 -184.256250 -185.540362
121 -185.492750 -185.055970
122 -185.023750 -185.161294
123 -185.229500 -183.771816
124 -185.161750 -184.269252
125 -184.087500 -182.081810
126 -180.420250 -181.431067
127 -175.683000 -176.398589
128 -191.571750 -179.479103
129 -189.176750 -188.435852
130 -189.841500 -185.148381
131 -168.552000 -166.826765
132 -172.770250 -169.291463
133 -169.883750 -166.108755
134 -174.260500 -174.041403
135 -174.586500 -172.449795
136 -188.450250 -183.639237
137 -188.190000 -184.566902
138 -187.267500 -184.287591
139 -181.368750 -182.439705
140 -177.122500 -185.283005
141 -181.233000 -181.408722
142 -175.711500 -178.889810
143 -177.608750 -166.952242
144 -182.392750 -175.943923
145 -180.233250 -176.812993
146 -169.141250 -168.702837
147 -175.703000 -174.255772
148 -179.665250 -187.943164
149 -177.151250 -181.382394
150 -184.630500 -173.045469
151 -166.557000 -168.715491
152 -175.391250 -174.448585
153 -183.331500 -183.563379
154 -180.202000 -189.063950
155 -184.323750 -179.995344
156 -184.891000 -185.917476
157 -187.254750 -188.583955
158 -176.506750 -180.301523
159 -192.748750 -198.891590
160 -195.968000 -196.692038
161 -198.699000 -202.008859
162 -210.252250 -200.998285
163 -206.084250 -203.227204
164 -213.514250 -208.843572
165 -209.406250 -206.505486
166 -211.051250 -206.839661
167 -216.981250 -216.194214
168 -212.038250 -212.684743
169 -206.718750 -205.722874
170 -206.542250 -209.733288
171 -209.987250 -214.639425
172 -188.394000 -186.024381
173 -211.612750 -210.244534
174 -211.180500 -209.174140
175 -214.435500 -209.275118
176 -221.930000 -218.221506
177 -213.655750 -218.958856
178 -215.199750 -212.866113
179 -213.900750 -209.437515
180 -203.050500 -205.997930
181 -208.243000 -195.153236
182 -202.020250 -208.717511
183 -201.538500 -202.683720
184 -208.027500 -202.641863
185 -203.035000 -199.790697
186 -207.348500 -206.662176
187 -209.154000 -206.740358
188 -214.207250 -216.364916
189 -213.838500 -211.052719
190 -206.842250 -212.336893
191 -214.999250 -203.778972
192 -198.912500 -205.643931
193 -207.950000 -204.311888
194 -197.503500 -205.318453
195 -208.060000 -201.970164
196 -218.180500 -215.161882
197 -212.295000 -218.103660
198 -207.124750 -210.363881
199 -216.349500 -206.276108
200 -197.320250 -203.736977
201 -197.403000 -198.408996
202 -189.623250 -194.963968
203 -189.977500 -187.871303
204 -200.784750 -198.825504
205 -208.920500 -209.728963
206 -203.400250 -208.228808
207 -214.384250 -207.772554
208 -209.322250 -203.189230
209 -223.169750 -219.675540
210 -220.159250 -225.091370
211 -217.760000 -218.538155
212 -217.848500 -218.587240
213 -215.632250 -218.494353
214 -224.032500 -214.108214
215 -202.150250 -207.065623
216 -204.910000 -201.679506
