0 984.390300 981.865838
1 983.321100 983.845220
2 1022.560200 1009.829256
3 870.488100 915.127068
4 973.201500 981.910912
5 992.142000 973.415174
6 999.410400 1016.047231
7 976.522500 972.868443
8 974.716200 969.778639
9 971.433000 967.557181
10 934.410600 932.603646
11 886.172400 893.448104
12 919.444500 913.957911
13 1025.052300 1028.957938
14 931.802400 919.077689
15 854.787600 851.645681
16 841.695300 850.947936
17 1030.490100 1013.580973
18 992.760300 989.135382
19 1011.919500 1016.388565
20 993.921300 975.836243
21 954.188100 967.052920
22 1032.299100 1018.182218
23 1042.353900 1063.081339
24 1125.654300 1125.884962
25 1074.492000 1065.206818
26 1019.295900 1020.677474
27 1029.731400 1069.185784
28 1052.446500 1007.263800
29 1045.718100 1049.001982
30 1046.052900 1042.339225
31 953.334900 967.647165
32 925.211700 921.711919
33 931.821300 936.769903
34 863.244000 859.699828
35 798.535800 784.381303
36 790.886700 800.764375
37 796.521600 791.095852
38 792.096300 797.535182
39 911.641500 915.186448
40 893.176200 893.158032
41 958.772700 943.755914
42 913.920300 933.220231
43 909.662400 920.218280
44 920.178900 916.026441
45 978.847200 981.398770
46 1006.030800 1032.869605
47 915.375600 918.697394
48 1008.385200 1009.967414
49 1028.600100 1025.056922
50 1018.035000 1017.511085
51 1012.929300 1017.636291
52 928.589400 918.177249
53 852.689700 858.033381
54 867.010500 881.245340
55 879.838200 871.327282
56 876.490200 883.843926
57 928.014300 939.676261
58 1029.726000 1032.855326
59 1091.809800 1097.094197
60 1109.438100 1161.009817
61 1168.033500 1115.973996
62 1185.748200 1167.087283
63 1040.493600 1054.521743
64 1035.925200 1039.787073
65 1043.666100 1069.869584
66 1140.941700 1119.697629
67 1141.373700 1146.612265
68 1104.219000 1142.257190
69 1110.024000 1065.323009
70 1105.779600 1084.610580
71 1061.850600 1081.878322
72 1157.492700 1152.702562
73 1189.333800 1197.327931
74 1076.220000 1062.700031
75 1041.827400 1059.511211
76 1097.428500 1088.339436
77 1110.329100 1095.429719
78 1114.416900 1104.368401
79 1158.829200 1173.382141
80 1207.855800 1194.064391
81 1159.420500 1177.559563
82 1207.731600 1180.934973
83 1172.240100 1164.175639
