0 2.396160 -0.126739
1 5.141880 2.518078
2 -32.703840 -33.419233
3 117.806040 105.102420
4 -75.683880 -82.290913
5 14.960160 -16.201641
6 -16.980120 -6.329247
7 -15.847920 1.854539
8 -18.214560 -33.072129
9 47.701440 50.738668
10 -21.102840 -1.237337
11 -25.988400 -40.610733
12 39.897000 38.746822
13 -72.950040 -45.000673
14 130.079880 78.624393
15 64.715040 54.378205
16 -33.201000 -31.460859
17 -151.146000 -134.216275
18 -103.024080 -90.047866
19 -65.729880 -48.027353
20 31.230000 11.007241
21 -36.599760 -19.810256
22 -65.601000 -61.709752
23 -54.501120 -36.054757
24 -64.287000 -40.392087
25 35.460000 26.460350
26 1.400760 -3.669732
27 -0.496440 21.249251
28 65.072160 0.385677
29 -1.847160 8.187241
30 4.233960 1.946205
31 85.344120 83.350360
32 -20.802600 -0.615838
33 -11.914920 6.402839
34 59.616000 46.618409
35 84.017880 65.314445
36 -7.560000 4.916466
37 -6.352200 -10.742439
38 -6.468120 2.175537
39 -58.372920 -68.072475
40 31.420080 32.561719
41 -41.652000 -55.275521
42 16.850160 34.937352
43 92.597040 96.423883
44 -14.878080 -20.834618
45 -62.175960 -38.177568
46 -47.530080 -37.533603
47 74.349000 81.121272
48 -61.984080 -77.397171
49 -20.944080 -26.175061
50 -38.912040 -45.954626
51 54.810000 58.698980
52 -37.584000 -42.196732
53 -22.655880 -16.592017
54 33.375960 45.933262
55 -10.137600 -15.833957
56 -14.298120 -0.804738
57 -64.152000 -56.067004
58 -90.753120 -90.773067
59 -64.767960 -56.484754
60 -51.020640 -3.657696
61 9.810360 -38.242481
62 19.413360 -10.083371
63 16.512840 41.147357
64 -14.587920 5.836725
65 -44.233920 -43.649656
66 -19.608120 -46.033084
67 -53.520120 -56.161406
68 -1.396080 27.338262
69 88.620120 47.235469
70 -1.451880 -8.782241
71 -37.622160 -19.867872
72 -84.227040 -63.512584
73 36.374400 50.492471
74 97.080120 68.996434
75 24.753600 45.316107
76 -54.054000 -51.401617
77 -26.334000 -44.397961
78 -16.400880 -30.353290
79 -144.380880 -94.906813
80 33.364080 32.194827
81 39.227400 51.342699
82 27.522000 9.055414
83 -11.025000 3.032395
84 -5.667120 15.096423
85 21.258000 1.089978
86 58.856040 20.822404
87 -25.567920 -6.644007
88 23.155200 18.469400
89 -79.292160 -61.836765
90 0.000000 13.673529
91 -20.898000 -15.394550
92 7.061400 50.086224
93 -130.190040 -100.207904
94 22.752000 -3.612018
95 -7.846560 -4.510511
96 10.479960 2.001492
97 -27.262800 -42.568122
98 46.290960 37.152693
99 -14.880960 -0.423695
100 67.456080 93.947579
101 -11.913840 0.844063
102 -55.137960 -56.297357
103 34.495920 36.675762
104 8.229960 6.198366
105 -41.951880 -1.933041
106 -36.062640 -34.796004
107 -89.156160 -104.641197
108 -5.375880 -2.762296
109 -98.730000 -59.161929
110 -59.394960 -37.764709
111 46.119960 30.611924
112 -2.838960 11.998563
113 78.415920 46.646709
114 5.023440 20.778440
115 -2.431440 28.333101
116 -71.325000 -89.934342
117 15.829200 -1.164112
118 102.105000 57.832660
119 18.036000 29.477912
120 33.159960 28.533762
121 7.541280 5.149987
122 9.489240 14.346386
123 51.350040 18.899094
124 5.152320 0.513387
125 -15.048000 -42.606837
126 -5.580000 21.349994
127 -24.962760 -46.639018
128 110.166840 86.326250
129 28.186560 33.166729
130 9.842040 -1.729401
131 11.559960 27.726833
132 -13.694040 -20.271167
133 1.978920 2.656479
