-170.837327 -193.015053 1766.941815 97.026648 -322.418131 -191.129057 1711.679129 98.040664 -28.000000 -33.000000 1238
-322.418131 -191.129057 1711.679129 98.040664 -627.480781 -199.365750 1611.569771 87.999341 26.000000 -11.000000 1367
-627.480781 -199.365750 1611.569771 87.999341 0.000000 0.000000 0.000000 0.000000 50.000000 -24.000000 1565
-517.389968 -209.971462 1748.336954 86.994156 205.380271 -165.871856 1814.649736 79.984341 -11.000000 45.000000 1876
205.380271 -165.871856 1814.649736 79.984341 -515.787232 -190.125558 1752.435211 85.977090 -9.000000 -46.000000 2759
-515.787232 -190.125558 1752.435211 85.977090 -167.277381 -173.300985 1872.479967 97.044666 -14.000000 2.000000 2721
-167.277381 -173.300985 1872.479967 97.044666 0.000000 0.000000 0.000000 0.000000 -53.000000 41.000000 2012
409.245518 -151.941713 1831.450433 78.875402 0.000000 0.000000 0.000000 0.000000 -40.000000 -9.000000 2891
355.826449 -159.157986 1934.184592 84.987520 0.000000 0.000000 0.000000 0.000000 12.000000 -54.000000 2849
-412.915826 -182.427877 1965.913790 81.956648 6.526996 -176.926319 1948.832044 85.980702 14.000000 48.000000 2745
-31.269148 -92.932033 1298.116595 91.008796 0.000000 0.000000 0.000000 0.000000 57.000000 3.000000 2953
-272.488001 -107.338877 1097.846548 96.068021 0.000000 0.000000 0.000000 0.000000 -54.000000 55.000000 2743
118.702573 -93.216663 1189.839345 84.962052 296.580814 -85.090986 1119.854317 92.000516 27.000000 53.000000 1107
296.580814 -85.090986 1119.854317 92.000516 0.000000 0.000000 0.000000 0.000000 -52.000000 24.000000 1594
344.922879 -79.756718 1105.620624 85.971963 143.862319 -84.398999 1256.102520 91.003700 -28.000000 -42.000000 2209
143.862319 -84.398999 1256.102520 91.003700 -4.664211 -84.358392 1247.934178 93.005835 -2.000000 -16.000000 1749
-4.664211 -84.358392 1247.934178 93.005835 205.475954 -77.775717 1257.891855 87.989838 -29.000000 25.000000 1235
205.475954 -77.775717 1257.891855 87.989838 0.000000 0.000000 0.000000 0.000000 -41.000000 51.000000 2740
400.990521 -83.905857 1154.897640 92.000726 0.000000 0.000000 0.000000 0.000000 -23.000000 31.000000 1766
334.388223 -87.078500 1167.309801 92.012030 191.805449 -85.696577 1206.182027 79.875085 -5.000000 -22.000000 1610
191.805449 -85.696577 1206.182027 79.875085 0.000000 0.000000 0.000000 0.000000 -56.000000 41.000000 1018
92.003495 -85.504342 1241.637213 100.008801 195.354919 -79.168193 1245.710347 96.070899 -27.000000 2.000000 1274
195.354919 -79.168193 1245.710347 96.070899 0.000000 0.000000 0.000000 0.000000 24.000000 53.000000 2691
181.351012 -95.244779 1152.332716 95.007906 0.000000 0.000000 0.000000 0.000000 -58.000000 9.000000 2244
253.560747 -84.034800 1190.957358 96.029111 235.115244 -92.538858 1141.187980 97.039781 58.000000 57.000000 1051
235.115244 -92.538858 1141.187980 97.039781 -378.370301 -103.457557 1101.539703 86.989787 14.000000 -49.000000 2391
-378.370301 -103.457557 1101.539703 86.989787 385.766943 436.925451 -2227.586036 inf -14.000000 10.000000 2687
385.766943 436.925451 -2227.586036 inf 267.929776 -88.273574 1140.315089 91.004515 -5.000000 35.000000 2432
267.929776 -88.273574 1140.315089 91.004515 -316.848312 -106.962976 1009.465570 86.974947 57.000000 7.000000 2339
-316.848312 -106.962976 1009.465570 86.974947 -120.598390 -107.955741 1096.633796 96.030672 -34.000000 -3.000000 1291
-120.598390 -107.955741 1096.633796 96.030672 143.422221 -89.287757 1042.933672 92.005871 30.000000 33.000000 2946
143.422221 -89.287757 1042.933672 92.005871 376.514466 -69.427298 977.712320 94.021321 -30.000000 10.000000 1667
